,Event time,min_a_price,max_b_price,a_quantity,b_quantity,volume_imbalance,mid_price,micro_price,Kline start time,Kline close time,Interval,Open price,Close price,High price,Low price,Base asset volume,Number of trades,Quote asset volume,Taker buy base asset volume,Taker buy quote asset volume
5265,2024-05-20 00:12:03.253,67265.03,67268.6,10.26552,0.0,-1.0,67266.815,67268.6,,,,,,,,,,,,
5266,2024-05-20 00:12:04.253,67265.03,67265.02,9.07053,1.13491,-0.7775872475856015,67265.025,67265.02111206377,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67265.03,67278.69,67265.02,1.08214,82.0,72798.8141927,0.14676,9872.1321562
5267,2024-05-20 00:12:05.253,67265.03,67265.02,6.71104,2.41104,-0.4713837195025696,67265.025,67265.02264308141,,,,,,,,,,,,
5268,2024-05-20 00:12:06.253,67265.03,67265.02,1.6578,3.59793,0.36914567529153897,67265.025,67265.02684572837,,,,,,,,,,,,
5269,2024-05-20 00:12:07.254,67265.03,67265.02,2.63318,4.82526,0.2939059642498968,67265.025,67265.02646952982,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67265.02,67278.69,67265.02,1.09825,93.0,73882.4537701,0.15728,10579.7602718
5270,2024-05-20 00:12:08.254,67265.03,67271.99,0.0,7.74128,1.0,67268.51000000001,67265.03,,,,,,,,,,,,
5271,2024-05-20 00:12:09.254,67272.0,67271.99,0.7427,8.5108,0.8394769546658022,67271.995,67271.99919738478,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67271.99,67278.69,67265.02,1.41501,121.0,95189.5986551,0.47204,31752.3721197
5272,2024-05-20 00:12:10.254,67272.0,67271.99,3.7469,6.19797,0.24646576576667162,67271.995,67271.99623232883,,,,,,,,,,,,
5273,2024-05-20 00:12:11.258,67272.0,67279.98,0.0,9.08269,1.0,67275.98999999999,67272.0,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67272.0,67278.69,67265.02,1.50796,125.0,101442.5310466,0.56414,37948.1233197
5274,2024-05-20 00:12:12.256,67272.41,67279.98,7.88767,0.0,-1.0,67276.195,67279.97999999998,,,,,,,,,,,,
5275,2024-05-20 00:12:13.254,67270.4,67272.4,7.323,0.0,-1.0,67271.4,67272.4,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67270.39,67279.99,67265.02,2.58924,195.0,174184.360262,1.2828,86295.3403354
5276,2024-05-20 00:12:14.257,67265.03,67270.39,6.23629,0.0,-1.0,67267.70999999999,67270.39,,,,,,,,,,,,
5277,2024-05-20 00:12:15.256,67258.66,67265.02,6.48963,0.0,-1.0,67261.84,67265.02,,,,,,,,,,,,
5278,2024-05-20 00:12:16.254,67258.66,67258.65,6.67644,1.39783,-0.6537569340633891,67258.655,67258.65173121533,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67258.66,67279.99,67258.65,7.14132,236.0,480370.7473266,1.99062,133902.3650566
5279,2024-05-20 00:12:17.254,67258.66,67258.65,4.16452,3.47703,-0.08996734955604561,67258.655,67258.65455016325,,,,,,,,,,,,
5280,2024-05-20 00:12:18.254,67258.66,67269.99,0.0,0.3,1.0,67264.32500000001,67258.66,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67260.06,67279.99,67258.65,9.45472,265.0,635966.932295,4.29403,288826.6361115
5281,2024-05-20 00:12:19.254,67270.0,67278.79,0.0,5.60289,1.0,67274.39499999999,67270.0,,,,,,,,,,,,
5282,2024-05-20 00:12:20.254,67278.8,67279.98,0.0,9.39265,1.0,67279.39,67278.8,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67278.8,67279.99,67258.65,12.60449,349.0,847850.2751749,7.40303,497967.0279551
5283,2024-05-20 00:12:21.257,67279.99,67284.0,0.0,9.40142,1.0,67281.995,67279.99,,,,,,,,,,,,
5284,2024-05-20 00:12:22.254,67284.01,67284.0,0.90993,9.70349,0.8285321790714022,67284.005,67284.00914266089,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67284.01,67284.01,67258.65,15.69091,698.0,1055507.010984,10.4359,702020.7111922
5285,2024-05-20 00:12:23.254,67284.01,67284.0,0.10472,10.41582,0.980092276632188,67284.005,67284.00990046137,,,,,,,,,,,,
5286,2024-05-20 00:12:24.255,67284.01,67284.0,2.45224,9.04858,0.5735538857229311,67284.005,67284.00786776943,,,,,,,,,,,,
5287,2024-05-20 00:12:25.254,67284.01,67288.59,0.0,7.32447,1.0,67286.29999999999,67284.01,,,,,,,,,,,,
5288,2024-05-20 00:12:26.254,67288.6,67288.59,2.55246,3.48698,0.15473620070735036,67288.595,67288.59577368101,,,,,,,,,,,,
5289,2024-05-20 00:12:27.255,67284.21,67288.59,7.87505,0.0,-1.0,67286.4,67288.59,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67288.6,67288.6,67258.65,17.64458,959.0,1186958.2194221,12.33731,829955.6187753
5290,2024-05-20 00:12:28.255,67284.01,67284.2,7.18272,0.0,-1.0,67284.105,67284.2,,,,,,,,,,,,
5291,2024-05-20 00:12:29.255,67275.87,67284.0,6.18906,0.0,-1.0,67279.935,67284.0,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67284.0,67288.6,67258.65,18.33718,989.0,1233562.0374467,12.33899,830068.6562481
5292,2024-05-20 00:12:30.255,67275.87,67275.86,6.53392,0.2013,-0.9402246697212564,67275.86499999999,67275.86029887665,,,,,,,,,,,,
5293,2024-05-20 00:12:31.255,67270.01,67275.86,9.31345,0.0,-1.0,67272.935,67275.86,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67275.8,67288.6,67258.65,18.60099,1012.0,1251311.4384708,12.3392,830082.7841808
5294,2024-05-20 00:12:32.257,67264.21,67270.0,4.55715,0.0,-1.0,67267.10500000001,67270.0,,,,,,,,,,,,
5295,2024-05-20 00:12:33.255,67264.21,67264.2,5.06979,0.36342,-0.8662227302092135,67264.205,67264.20066888635,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67264.21,67288.6,67258.65,20.34369,1053.0,1368541.4177923,12.66974,852316.2987876
5296,2024-05-20 00:12:34.255,67264.21,67264.2,4.47437,1.75214,-0.4371999723761787,67264.205,67264.20281400015,,,,,,,,,,,,
5297,2024-05-20 00:12:35.255,67264.21,67264.2,4.46411,3.17154,-0.1692809387543955,67264.205,67264.2041535953,,,,,,,,,,,,
5298,2024-05-20 00:12:36.255,67264.21,67267.56,0.0,5.99673,1.0,67265.88500000001,67264.21,,,,,,,,,,,,
5299,2024-05-20 00:12:37.255,67267.57,67267.56,0.58923,6.28919,0.8286728638262858,67267.565,67267.56914336432,,,,,,,,,,,,
5300,2024-05-20 00:12:38.255,67267.57,67269.99,0.0,11.68169,1.0,67268.78,67267.57,,,,,,,,,,,,
5301,2024-05-20 00:12:39.255,67270.0,67271.62,0.0,9.53829,1.0,67270.81,67270.0,,,,,,,,,,,,
5302,2024-05-20 00:12:40.255,67271.63,67272.39,0.0,11.47151,1.0,67272.01000000001,67271.63,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67271.62,67288.6,67258.65,21.45255,1132.0,1443131.4532693,13.61829,916123.1023893
5303,2024-05-20 00:12:41.255,67272.4,67272.39,4.31978,1.13573,-0.5836392931183336,67272.39499999999,67272.39208180353,,,,,,,,,,,,
5304,2024-05-20 00:12:42.255,67272.4,67272.39,4.56679,2.44061,-0.30341924251505553,67272.39499999999,67272.39348290378,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67272.4,67288.6,67258.65,22.41603,1144.0,1507946.7131664,14.57557,980521.2764714
5305,2024-05-20 00:12:43.255,67272.4,67272.39,4.66664,1.942,-0.4122845245012589,67272.39499999999,67272.39293857738,,,,,,,,,,,,
5306,2024-05-20 00:12:44.256,67272.4,67272.39,4.15884,1.56099,-0.45418307886772846,67272.39499999999,67272.3927290846,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67272.39,67288.6,67258.65,22.72918,1161.0,1529013.0641093,14.77701,994072.6287274
5307,2024-05-20 00:12:45.256,67264.37,67272.39,8.29088,0.0,-1.0,67268.38,67272.39,,,,,,,,,,,,
5308,2024-05-20 00:12:46.258,67264.21,67264.36,8.07143,0.0,-1.0,67264.285,67264.36,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67264.21,67288.6,67258.65,23.35507,1205.0,1571116.8003194,14.80159,995726.1456437
5309,2024-05-20 00:12:47.258,67264.21,67264.2,8.0797,0.05653,-0.9861041293080455,67264.205,67264.20006947935,,,,,,,,,,,,
5310,2024-05-20 00:12:48.256,67264.21,67264.2,7.49248,0.05518,-0.9853782496826831,67264.205,67264.20007310875,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67264.2,67288.6,67258.65,23.54125,1220.0,1583640.0505616,14.95021,1005722.9525339
5311,2024-05-20 00:12:49.256,67260.01,67264.2,8.37882,0.0,-1.0,67262.105,67264.2,,,,,,,,,,,,
5312,2024-05-20 00:12:50.258,67260.01,67260.0,2.20686,5.73945,0.4445572850794897,67260.005,67260.00722278643,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67260.0,67288.6,67258.65,23.97508,1243.0,1612820.9596227,15.26286,1026753.0441604
5313,2024-05-20 00:12:51.256,67260.01,67260.0,1.67002,6.77811,0.6046415005450911,67260.005,67260.00802320751,,,,,,,,,,,,
5314,2024-05-20 00:12:52.256,67260.01,67260.0,2.47914,6.06466,0.4196633816334651,67260.005,67260.0070983169,,,,,,,,,,,,
5315,2024-05-20 00:12:53.256,67260.01,67260.0,2.44797,6.80593,0.4709322555895353,67260.005,67260.00735466127,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67260.0,67288.6,67258.65,23.97988,1244.0,1613143.8076227,15.26286,1026753.0441604
5316,2024-05-20 00:12:54.256,67260.01,67260.4,0.0,8.98195,1.0,67260.20499999999,67260.01,,,,,,,,,,,,
5317,2024-05-20 00:12:55.256,67260.41,67269.19,0.0,10.07131,1.0,67264.8,67260.41,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67269.19,67288.6,67258.65,25.15152,1279.0,1691950.0742618,16.40302,1103441.9404623
5318,2024-05-20 00:12:56.256,67269.2,67269.19,1.13969,7.48702,0.7357764431631525,67269.195,67269.19867888221,,,,,,,,,,,,
5319,2024-05-20 00:12:57.256,67269.2,67277.09,0.0,11.63992,1.0,67273.14499999999,67269.2,,,,,,,,,,,,
5320,2024-05-20 00:12:58.256,67277.1,67277.09,1.37188,11.34685,0.7842740588093307,67277.095,67277.0989213703,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67277.09,67288.6,67258.65,25.48282,1305.0,1714237.9478326,16.72814,1125314.0519629
5321,2024-05-20 00:12:59.256,67277.1,67277.09,1.33645,10.50467,0.7742696636804628,67277.095,67277.09887134832,,,,,,,,,,,,
5322,2024-05-20 00:13:00.259,67277.1,67279.99,0.0,7.93064,1.0,67278.54500000001,67277.1,2024-05-20 00:12:00.000000,2024-05-20 00:12:59.999000,1m,67278.69,67277.1,67288.6,67258.65,25.59158,1340.0,1721555.0050896,16.81243,1130984.8387597
5323,2024-05-20 00:13:01.256,67280.0,67279.99,1.34231,8.89515,0.737765031560563,67279.995,67279.99868882516,,,,,,,,,,,,
5324,2024-05-20 00:13:02.256,67280.0,67279.99,1.37439,8.85701,0.7313388197118674,67279.995,67279.9986566941,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67280.0,67280.0,67277.1,0.13276,32.0,8931.9087849,0.11456,7707.4285913
5325,2024-05-20 00:13:03.256,67280.0,67279.99,0.83069,9.69734,0.8421945986096163,67279.995,67279.999210973,,,,,,,,,,,,
5326,2024-05-20 00:13:04.257,67280.0,67279.99,1.02,8.83205,0.7929364954501856,67279.995,67279.99896468247,,,,,,,,,,,,
5327,2024-05-20 00:13:05.256,67280.0,67279.99,1.00715,9.31216,0.8048028404999948,67279.995,67279.9990240142,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67280.0,67280.0,67277.1,0.45056,70.0,30313.492531,0.40697,27380.7733913
5328,2024-05-20 00:13:06.257,67280.0,67279.99,1.06486,9.59368,0.8001865171027177,67279.995,67279.99900093258,,,,,,,,,,,,
5329,2024-05-20 00:13:07.257,67280.0,67279.99,1.59706,7.4686,0.647668233752424,67279.995,67279.99823834116,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67280.0,67280.0,67277.1,0.53289,77.0,35852.6546267,0.45887,30872.6053913
5330,2024-05-20 00:13:08.257,67280.0,67279.99,3.84465,2.93059,-0.13491182600173574,67279.995,67279.99432544087,,,,,,,,,,,,
5331,2024-05-20 00:13:09.257,67280.0,67279.99,3.82478,2.69379,-0.1735027774496554,67279.995,67279.99413248611,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67280.0,67280.0,67277.1,0.85039,85.0,57214.0516122,0.47492,31952.4493913
5332,2024-05-20 00:13:10.257,67280.0,67279.99,4.23446,2.02431,-0.353128490102688,67279.995,67279.99323435755,,,,,,,,,,,,
5333,2024-05-20 00:13:11.257,67280.0,67279.99,3.8186,2.49956,-0.20876964179444651,67279.995,67279.99395615178,,,,,,,,,,,,
5334,2024-05-20 00:13:12.257,67280.0,67279.99,5.796,0.26013,-0.9140936538680642,67279.995,67279.99042953174,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67279.99,67280.0,67277.1,0.86421,102.0,58143.8611714,0.48466,32607.7565913
5335,2024-05-20 00:13:13.257,67274.46,67279.99,6.51322,0.0,-1.0,67277.225,67279.99,,,,,,,,,,,,
5336,2024-05-20 00:13:14.257,67274.46,67274.45,6.51009,1.17194,-0.6948879397763351,67274.455,67274.4515255603,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67274.46,67280.0,67274.45,1.24834,130.0,83987.6588737,0.49454,33272.4282561
5337,2024-05-20 00:13:15.257,67274.46,67274.45,3.99948,3.71785,-0.03649319129802668,67274.455,67274.45481753405,,,,,,,,,,,,
5338,2024-05-20 00:13:16.257,67274.46,67274.45,3.38594,4.63955,0.15620354645012327,67274.455,67274.45578101774,,,,,,,,,,,,
5339,2024-05-20 00:13:17.260,67274.46,67288.99,0.0,10.83623,1.0,67281.725,67274.46,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67274.45,67280.0,67274.45,1.67931,144.0,112980.9324623,0.88175,59321.7719127
5340,2024-05-20 00:13:18.260,67289.0,67288.99,4.12605,10.86367,0.44948271215206154,67288.995,67288.99724741356,,,,,,,,,,,,
5341,2024-05-20 00:13:19.260,67289.0,67295.99,0.0,11.11082,1.0,67292.495,67289.0,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67288.99,67289.0,67274.45,4.01478,214.0,270112.4634225,3.13059,210624.0576692
5342,2024-05-20 00:13:20.260,67289.48,67295.99,6.96221,0.0,-1.0,67292.735,67295.99,,,,,,,,,,,,
5343,2024-05-20 00:13:21.260,67280.26,67289.47,8.01784,0.0,-1.0,67284.86499999999,67289.47,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67289.48,67295.99,67274.45,8.70524,385.0,585733.5903571,7.27349,489398.8197327
5344,2024-05-20 00:13:22.257,67280.26,67280.25,8.17792,0.20855,-0.9502651294287107,67280.255,67280.25024867435,,,,,,,,,,,,
5345,2024-05-20 00:13:23.257,67280.26,67280.25,8.17716,0.1841,-0.9559635748679026,67280.255,67280.25022018212,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67280.26,67295.99,67274.45,9.43548,415.0,634869.9146767,7.27871,489750.0226899
5346,2024-05-20 00:13:24.257,67280.26,67280.25,4.91573,1.54136,-0.5225837025657069,67280.255,67280.25238708148,,,,,,,,,,,,
5347,2024-05-20 00:13:25.258,67280.26,67283.99,0.0,5.17995,1.0,67282.125,67280.26,,,,,,,,,,,,
5348,2024-05-20 00:13:26.260,67260.52,67283.99,6.12068,0.0,-1.0,67272.255,67283.99,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67284.0,67295.99,67274.45,14.27695,471.0,960605.7967033,12.09743,813955.2757004
5349,2024-05-20 00:13:27.258,67260.52,67260.51,0.29089,6.59225,0.9154775291509398,67260.515,67260.51957738765,,,,,,,,,,,,
5350,2024-05-20 00:13:28.258,67260.52,67260.51,1.29593,6.58511,0.67112716088232,67260.515,67260.51835563581,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67260.51,67295.99,67260.51,20.11218,567.0,1353169.0041277,12.11827,815356.9888702
5351,2024-05-20 00:13:29.258,67260.52,67265.37,0.0,6.22568,1.0,67262.945,67260.52,,,,,,,,,,,,
5352,2024-05-20 00:13:30.260,67262.21,67265.37,5.62294,0.0,-1.0,67263.79000000001,67265.37,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67265.37,67295.99,67260.51,20.49257,592.0,1378755.3215211,12.48788,840218.2239204
5353,2024-05-20 00:13:31.260,67262.21,67262.2,5.70503,0.68957,-0.7843274012448004,67262.205,67262.201078363,,,,,,,,,,,,
5354,2024-05-20 00:13:32.258,67262.21,67262.2,5.81218,0.68294,-0.7897067336708173,67262.205,67262.20105146633,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67262.21,67295.99,67260.51,20.5365,603.0,1381710.1516931,12.4882,840239.7478276
5355,2024-05-20 00:13:33.258,67262.21,67262.2,5.81606,0.68238,-0.789986519841685,67262.205,67262.2010500674,,,,,,,,,,,,
5356,2024-05-20 00:13:34.258,67260.52,67262.2,7.41865,0.0,-1.0,67261.36,67262.2,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67260.52,67295.99,67260.51,21.3534,630.0,1436655.9429161,12.79811,861084.4613775
5357,2024-05-20 00:13:35.258,67260.52,67260.51,3.75936,4.21178,0.05675725178581734,67260.515,67260.51528378627,,,,,,,,,,,,
5358,2024-05-20 00:13:36.258,67260.52,67260.51,2.58434,5.24156,0.33954177794247303,67260.515,67260.5166977089,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67260.51,67295.99,67260.51,21.52591,637.0,1448259.0535134,12.79983,861200.1494719
5359,2024-05-20 00:13:37.258,67260.52,67266.25,0.0,8.29579,1.0,67263.38500000001,67260.52,,,,,,,,,,,,
5360,2024-05-20 00:13:38.258,67266.26,67266.25,5.29908,2.85266,-0.30011016053014444,67266.255,67266.2534994492,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67266.25,67295.99,67260.51,22.45509,674.0,1510757.0356049,13.66642,919487.9664795
5361,2024-05-20 00:13:39.258,67266.26,67266.25,3.15956,4.72884,0.1989351452766087,67266.255,67266.25599467572,,,,,,,,,,,,
5362,2024-05-20 00:13:40.258,67266.26,67266.25,4.54148,3.40196,-0.1434542213449085,67266.255,67266.25428272889,,,,,,,,,,,,
5363,2024-05-20 00:13:41.258,67266.26,67266.25,4.11552,5.07635,0.10453041655288854,67266.255,67266.25552265208,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67266.25,67295.99,67260.51,22.51799,683.0,1514988.0828475,13.67818,920279.0176971
5364,2024-05-20 00:13:42.258,67266.26,67266.25,3.39512,5.44226,0.2316455782143577,67266.255,67266.25615822789,,,,,,,,,,,,
5365,2024-05-20 00:13:43.258,67266.26,67266.25,4.44351,2.82838,-0.22210594494691197,67266.255,67266.25388947027,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67266.26,67295.99,67260.51,23.02713,698.0,1549236.0257998,14.12091,950059.8089869
5366,2024-05-20 00:13:44.258,67266.26,67266.25,4.44073,2.20669,-0.336076252139928,67266.255,67266.25331961874,,,,,,,,,,,,
5367,2024-05-20 00:13:45.258,67266.25,67266.25,7.7792,0.0,-1.0,67266.25,67266.25,,,,,,,,,,,,
5368,2024-05-20 00:13:46.258,67266.25,67266.24,7.76596,0.28405,-0.9294286590948334,67266.245,67266.2403528567,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67266.25,67295.99,67260.51,23.10129,718.0,1554224.4908871,14.12504,950337.6186334
5369,2024-05-20 00:13:47.259,67266.25,67266.24,7.32122,0.29549,-0.9224100694394298,67266.245,67266.24038794966,,,,,,,,,,,,
5370,2024-05-20 00:13:48.262,67244.02,67266.24,3.57691,0.0,-1.0,67255.13,67266.24,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67260.51,67295.99,67260.51,23.78765,740.0,1600393.1586757,14.47816,974090.6768334
5371,2024-05-20 00:13:49.261,67236.19,67244.01,5.28276,0.0,-1.0,67240.1,67244.01,,,,,,,,,,,,
5372,2024-05-20 00:13:50.261,67235.43,67236.18,6.90563,0.0,-1.0,67235.805,67236.18,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67236.18,67295.99,67236.18,34.06522,941.0,2291533.5135017,14.54013,978257.4578413
5373,2024-05-20 00:13:51.259,67230.02,67235.42,2.33137,0.0,-1.0,67232.72,67235.42,,,,,,,,,,,,
5374,2024-05-20 00:13:52.259,67230.02,67230.01,4.41395,0.74424,-0.7114336618077272,67230.015,67230.0114428317,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67230.02,67295.99,67230.02,34.27882,954.0,2305894.7511306,14.58208,981077.7575131
5375,2024-05-20 00:13:53.259,67230.02,67230.01,4.43946,0.54961,-0.779674368168817,67230.015,67230.01110162814,,,,,,,,,,,,
5376,2024-05-20 00:13:54.259,67230.02,67230.01,4.39262,0.35008,-0.852371012292576,67230.015,67230.01073814493,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67230.02,67295.99,67230.01,34.32848,964.0,2309233.3939007,14.62943,984261.0989601
5377,2024-05-20 00:13:55.259,67230.02,67230.01,4.39681,1.17401,-0.5785144736322481,67230.015,67230.01210742762,,,,,,,,,,,,
5378,2024-05-20 00:13:56.262,67210.01,67230.01,3.83004,0.0,-1.0,67220.01,67230.01,,,,,,,,,,,,
5379,2024-05-20 00:13:57.259,67205.3,67210.0,4.85369,0.0,-1.0,67207.65,67210.0,,,,,,,,,,,,
5380,2024-05-20 00:13:58.259,67203.13,67205.29,5.84529,0.0,-1.0,67204.20999999999,67205.29,,,,,,,,,,,,
5381,2024-05-20 00:13:59.259,67200.01,67203.12,4.64271,0.0,-1.0,67201.565,67203.12,,,,,,,,,,,,
5382,2024-05-20 00:14:00.259,67200.01,67200.0,3.85682,3.54066,-0.042738878645160246,67200.005,67200.0047863056,2024-05-20 00:13:00.000000,2024-05-20 00:13:59.999000,1m,67277.11,67200.0,67295.99,67200.0,45.03461,1152.0,3028870.4617061,14.94544,1005498.6158938
5383,2024-05-20 00:14:01.261,67200.01,67208.65,0.0,9.01103,1.0,67204.32999999999,67200.01,,,,,,,,,,,,
5384,2024-05-20 00:14:02.259,67208.66,67208.65,0.89703,8.79569,0.8149064452496306,67208.655,67208.65907453222,2024-05-20 00:14:00.000000,2024-05-20 00:14:59.999000,1m,67200.0,67208.66,67208.66,67200.0,2.09628,74.0,140875.6225622,1.84542,124015.8714834
5385,2024-05-20 00:14:03.262,67208.66,67208.65,0.28075,10.54535,0.9481346006410435,67208.655,67208.659740673,,,,,,,,,,,,
5386,2024-05-20 00:14:04.259,67208.66,67208.65,3.7008,2.30956,-0.23147365548819043,67208.655,67208.65384263171,2024-05-20 00:14:00.000000,2024-05-20 00:14:59.999000,1m,67200.0,67208.66,67208.66,67200.0,2.1841,87.0,146777.8869221,1.91711,128834.0603188
5387,2024-05-20 00:14:05.259,67201.21,67208.65,5.21881,0.0,-1.0,67204.93,67208.65,,,,,,,,,,,,
5388,2024-05-20 00:14:06.259,67201.21,67201.2,5.52054,1.70624,-0.5278007632721626,67201.205,67201.20236099618,2024-05-20 00:14:00.000000,2024-05-20 00:14:59.999000,1m,67200.0,67201.2,67208.66,67200.0,3.93419,138.0,264398.8520286,2.19602,147579.2157594
5389,2024-05-20 00:14:07.259,67202.05,67201.2,0.01818,0.89748,0.9602909376842933,67201.625,67202.03312364852,,,,,,,,,,,,
5390,2024-05-20 00:14:08.259,67201.21,67201.2,5.54112,1.03223,-0.6859348733902804,67201.205,67201.20157032563,2024-05-20 00:14:00.000000,2024-05-20 00:14:59.999000,1m,67200.0,67201.21,67208.66,67200.0,3.95742,142.0,265959.9359629,2.20185,147970.9988137
5391,2024-05-20 00:14:09.259,67201.21,67201.2,5.23995,1.30723,-0.6006738779138501,67201.205,67201.20199663061,,,,,,,,,,,,
5392,2024-05-20 00:14:10.260,67201.21,67201.2,5.50005,0.54658,-0.8192116931249308,67201.205,67201.20090394154,2024-05-20 00:14:00.000000,2024-05-20 00:14:59.999000,1m,67200.0,67201.21,67208.66,67200.0,3.96967,149.0,266783.1507765,2.21321,148734.4045593
5393,2024-05-20 00:14:11.260,67201.21,67201.2,5.89263,0.39864,-0.8732720102618389,67201.205,67201.20063363994,,,,,,,,,,,,
5394,2024-05-20 00:14:12.260,67196.62,67201.2,5.73764,0.0,-1.0,67198.91,67201.2,,,,,,,,,,,,
5395,2024-05-20 00:14:13.260,67196.62,67196.61,6.07116,0.17109,-0.94518322720173,67196.61499999999,67196.61027408385,2024-05-20 00:14:00.000000,2024-05-20 00:14:59.999000,1m,67200.0,67196.62,67208.66,67196.61,6.5073,188.0,437311.5951893,2.43091,163363.1402207
5396,2024-05-20 00:14:14.260,67196.62,67196.61,5.44427,0.84963,-0.7300147762118876,67196.61499999999,67196.61134992611,,,,,,,,,,,,
5397,2024-05-20 00:14:15.260,67196.62,67196.61,5.35041,0.15722,-0.9429082926776128,67196.61499999999,67196.61028545855,2024-05-20 00:14:00.000000,2024-05-20 00:14:59.999000,1m,67200.0,67196.62,67208.66,67196.61,6.98983,202.0,469735.9794627,2.83592,190578.4432869
5398,2024-05-20 00:14:16.263,67190.75,67196.61,3.98706,0.0,-1.0,67193.68,67196.61,,,,,,,,,,,,
5399,2024-05-20 00:14:17.262,67190.75,67190.74,3.90271,2.42981,-0.2325930277361935,67190.745,67190.74383703487,,,,,,,,,,,,
5400,2024-05-20 00:14:18.260,67190.75,67190.74,3.11441,1.37406,-0.38773791514703226,67190.745,67190.74306131042,2024-05-20 00:14:00.000000,2024-05-20 00:14:59.999000,1m,67200.0,67190.75,67208.66,67190.74,7.34591,229.0,493662.4931756,2.93915,197514.6339498
5401,2024-05-20 00:14:19.260,67190.75,67190.74,3.81094,1.60716,-0.4067440615713996,67190.745,67190.74296627971,,,,,,,,,,,,
5402,2024-05-20 00:14:20.260,67190.75,67190.74,3.90588,0.48227,-0.7801943871563188,67190.745,67190.74109902808,2024-05-20 00:14:00.000000,2024-05-20 00:14:59.999000,1m,67200.0,67190.75,67208.66,67190.74,7.64849,250.0,513993.0699799,3.20866,215623.2129823
5403,2024-05-20 00:14:21.260,67190.75,67190.74,4.18971,0.91008,-0.6430911861076634,67190.745,67190.74178454408,,,,,,,,,,,,
